r_channel;ir_channel
119159;151410
119148;151421
119110;151432
119117;151467
119153;151478
119159;151478
119163;151497
119195;151507
119180;151537
119159;151585
119171;151568
119196;151567
119190;151589
119223;151617
119209;151657
119223;151665
119207;151695
119220;151705
119240;151707
119247;151679
119253;151755
119263;151766
119279;151797
119258;151821
119292;151806
119320;151789
119317;151828
119267;151880
119302;151880
119310;151917
119325;151925
119343;151931
119359;151940
119343;151968
119327;152012
119319;152025
119357;151983
119363;152034
119400;152061
119379;152073
119384;152089
119371;152118
119392;152134
119432;152100
119416;152131
119431;152195
119447;152198
119428;152225
119423;152247
119431;152236
119447;152210
119435;152203
119389;152215
119393;152205
119422;152193
119411;152159
119433;152141
119422;152099
119400;152113
119371;152185
119384;152142
119419;152095
119421;152152
119439;152144
119458;152149
119434;152171
119424;152204
119426;152179
119434;152144
119453;152130
119449;152202
119446;152207
119438;152238
119436;152259
119474;152260
119516;152235
119483;152274
119469;152303
119499;152308
119486;152335
119488;152323
119504;152334
119503;152314
119478;152331
119462;152364
119454;152349
119502;152339
119505;152354
119504;152371
119525;152359
119524;152387
119480;152440
119507;152408
119511;152388
119527;152394
119541;152449
119548;152476
119548;152483
119529;152508
119569;152517
119585;152497
119566;152509
119554;152542
119560;152560
119582;152573
119547;152586
119557;152588
119605;152571
119582;152631
119567;152638
119562;152643
119598;152617
119592;152650
119606;152674
119609;152669
119620;152709
119607;152737
119604;152703
119627;152696
119639;152667
119667;152765
119649;152742
119637;152777
119614;152805
119650;152773
119670;152785
119656;152782
119665;152805
119652;152839
119665;152853
119663;152840
119680;152860
119697;152813
119652;152839
119630;152835
119624;152802
119618;152778
119616;152744
119635;152714
119632;152665
119598;152665
119563;152697
119583;152662
119587;152592
119568;152638
119593;152612
119595;152641
119585;152655
119557;152665
119585;152618
119608;152592
119597;152539
119573;152630
119566;152613
119577;152627
119557;152637
119591;152653
119613;152588
119577;152652
119573;152683
119577;152691
119595;152679
119617;152698
119624;152684
119625;152685
119612;152711
119577;152725
119596;152734
119626;152690
119611;152714
119649;152752
119624;152737
119638;152781
119615;152797
119640;152806
119648;152783
119646;152786
119645;152839
119659;152850
119656;152863
119650;152873
119672;152859
119683;152843
119677;152909
119655;152919
119643;152911
119684;152941
119678;152924
119702;152953
119709;152932
119701;152983
119676;153016
119680;152997
119705;152962
119703;152995
119718;153003
119717;153041
119700;153028
119681;153058
119723;153031
119725;153018
119717;153024
119720;153084
119718;153068
119727;153111
119729;153082
119739;153124
119743;153091
119738;153116
119706;153124
119736;153169
119768;153151
119750;153173
119754;153162
119761;153146
119721;153124
119692;153134
119665;153069
119698;153037
119688;152996
119681;153012
119671;152983
119652;152974
119623;152955
119666;152945
119672;152878
119647;152915
119644;152936
119657;152971
119638;152938
119634;152938
119648;152928
119679;152900
119657;152895
119634;152955
119635;152929
119671;152983
119671;152950
119693;152994
119685;152983
119686;153028
119655;153021
119687;153053
119700;152973
119688;153039
119697;153036
119694;153054
119668;153052
119674;153086
119671;153058
119692;153036
119702;153019
119703;153107
119710;153092
119707;153138
119688;153100
119720;153149
119743;153096
119724;153148
119683;153141
119729;153195
119720;153181
119753;153220
119755;153170
119751;153191
119720;153186
119721;153266
119704;153218
119768;153223
119749;153205
119786;153278
119740;153245
119761;153291
119716;153278
119756;153297
119767;153219
119753;153268
119749;153299
119761;153326
119744;153293
119758;153353
119771;153314
119811;153313
119753;153323
119755;153352
119748;153329
119782;153383
119757;153352
119796;153373
119794;153330
119784;153396
119717;153387
119761;153381
119788;153347
119777;153361
119756;153317
119772;153301
119728;153270
119704;153274
119693;153222
119719;153186
119704;153149
119746;153192
119720;153190
119743;153200
119679;153215
119712;153195
119743;153144
119720;153151
119682;153174
119718;153188
119699;153180
119701;153201
119703;153191
119745;153187
119708;153203
119691;153249
119676;153235
119735;153250
119724;153248
119755;153254
119745;153244
119743;153264
119705;153288
119718;153263
119739;153230
119732;153242
119719;153270
119765;153287
119712;153301
119732;153320
119728;153298
119780;153306
119745;153276
119755;153329
119742;153341
119765;153362
119743;153359
119772;153375
119800;153354
119776;153378
119716;153412
119727;153407
119768;153377
119773;153394
119764;153409
119785;153393
119756;153419
119740;153442
119749;153428
119767;153387
119777;153397
119788;153445
119770;153441
119772;153475
119750;153484
119776;153468
119808;153443
119795;153448
119779;153495
119792;153499
119781;153514
119787;153521
119801;153518
119802;153499
119792;153526
119765;153565
119773;153569
119799;153527
119780;153502
119766;153488
119789;153451
119745;153455
119690;153416
119703;153358
119731;153311
119714;153283
119717;153307
119705;153295
119696;153283
119657;153298
119690;153254
119701;153224
119698;153206
119686;153250
119671;153240
119671;153241
119681;153215
119689;153231
119692;153212
119661;153228
119648;153261
119645;153257
119686;153243
119687;153284
119697;153249
119705;153253
119677;153281
119648;153295
119670;153270
119672;153230
119677;153235
119684;153268
119661;153260
119672;153277
119650;153281
119682;153275
119705;153264
119673;153270
119646;153304
119697;153310
119685;153303
119676;153325
119694;153333
119709;153321
119699;153326
119668;153366
119676;153365
119697;153347
119706;153343
119692;153369
119712;153385
119704;153368
119670;153414
119698;153390
119718;153384
119709;153382
119724;153431
119722;153429
119708;153415
119694;153452
119716;153444
119745;153399
119705;153419
119705;153449
119694;153457
119712;153460
119703;153459
119714;153462
119752;153457
119714;153481
119677;153526
119692;153501
119711;153469
119719;153475
119728;153500
119701;153476
119686;153454
119663;153436
119655;153386
119651;153324
119658;153274
119645;153291
119621;153271
119623;153249
119613;153237
119606;153220
119629;153180
119612;153171
119569;153197
119609;153196
119585;153185
119589;153167
119589;153148
119601;153118
119584;153132
119560;153172
119542;153170
119581;153143
119593;153154
119591;153159
119605;153187
119592;153179
119568;153215
119568;153191
119601;153161
119600;153140
119596;153210
119603;153195
119592;153217
119567;153201
119579;153207
119606;153162
119605;153181
119594;153228
119587;153230
119619;153246
119598;153253
119600;153256
119632;153252
119606;153264
119590;153288
119586;153271
119609;153272
119608;153293
119625;153296
119655;153298
119623;153312
119610;153360
119615;153324
119616;153287
119641;153307
119631;153353
119643;153363
119618;153387
119618;153393
119628;153355
119661;153346
119645;153352
119626;153394
119630;153414
119638;153420
119629;153416
119677;153436
119671;153410
119662;153432
119616;153480
119629;153470
119654;153471
119669;153480
119672;153468
119685;153465
119655;153474
119647;153508
119613;153449
119636;153397
119607;153374
119619;153360
119605;153306
119572;153304
119559;153270
119560;153253
119560;153162
119555;153171
119557;153206
119554;153199
119541;153185
119525;153186
119522;153151
119543;153147
119526;153112
119483;153163
119510;153126
119526;153135
119500;153130
119525;153154
119533;153112
119507;153145
119471;153150
119493;153176
119510;153123
119525;153181
119516;153151
119532;153175
119503;153151
119481;153197
119491;153144
119516;153151
119493;153129
119507;153188
119497;153169
119513;153206
119491;153187
119527;153205
119526;153130
119522;153214
119476;153195
119492;153239
119495;153242
119529;153264
119509;153215
119536;153234
119509;153249
119491;153303
119482;153251
119526;153267
119509;153255
119540;153308
119525;153277
119540;153302
119462;153319
119510;153324
119525;153267
119535;153299
119517;153294
119531;153335
119499;153321
119490;153366
119516;153314
119558;153321
119524;153297
119527;153362
119514;153358
119549;153377
119520;153349
119555;153387
119551;153346
119561;153387
119502;153409
119519;153408
119545;153400
119557;153408
119527;153399
119559;153394
119516;153379
119481;153371
119445;153305
119489;153235
119441;153186
119480;153211
119426;153162
119440;153183
119381;153128
119425;153100
119403;153037
119430;153022
119375;153039
119384;153068
119366;153029
119375;153052
119371;152989
119410;152992
119357;152945
119328;153032
119330;152993
119362;153021
119339;153001
119386;153018
119369;152975
119389;153045
119332;153051
119336;153046
119359;152991
119387;153020
119365;153019
119381;153023
119347;153036
119345;153049
119345;153015
119354;152981
119357;153002
119360;153047
119347;153035
119383;153063
119339;153057
119376;153077
119381;153036
119371;153051
119336;153096
119371;153105
119356;153104
119376;153110
119374;153109
119418;153080
119355;153119
119344;153163
119358;153141
119398;153115
119362;153153
119405;153152
119391;153151
119394;153186
119379;153202
119381;153186
119381;153158
119412;153151
119384;153212
119413;153225
119382;153222
119379;153245
119391;153244
119423;153194
119392;153202
119372;153275
119383;153246
119396;153288
119389;153269
119405;153275
119418;153260
119406;153295
119385;153314
119380;153318
119406;153316
119410;153321
119404;153321
119417;153313
119398;153347
119372;153352
119395;153319
119414;153281
119391;153262
119395;153235
119367;153203
119343;153191
119300;153151
119321;153071
119318;153006
119304;152988
119274;152997
119278;152969
119263;152963
119260;152951
119265;152923
119278;152884
119258;152888
119215;152899
119241;152904
119247;152884
119231;152872
119249;152874
119263;152843
119224;152869
119204;152921
119206;152902
119261;152884
119260;152889
119264;152922
119244;152924
119254;152928
119216;152948
119239;152928
119227;152913
119239;152894
119247;152920
119248;152905
119236;152935
119212;152945
119252;152950
119277;152923
119252;152913
119225;152969
119240;152981
119243;152976
119240;152990
119258;152991
119278;152959
119266;152986
119230;153032
119236;153010
119261;153030
119253;153038
119274;153035
119285;153033
119253;153040
119245;153075
119256;153055
119271;153050
119270;153060
119271;153073
119277;153096
119270;153076
119255;153107
119256;153100
119285;153086
119274;153099
119282;153140
119297;153143
119291;153168
119269;153150
119296;153164
119314;153126
119279;153153
119269;153178
119284;153181
119279;153215
119293;153199
119298;153210
119319;153182
119290;153230
119291;153250
119289;153247
119323;153228
119313;153258
119334;153285
119347;153288
119332;153309
119298;153337
119318;153308
119343;153288
119324;153244
119315;153266
119283;153216
119268;153179
119244;153185
119262;153113
119241;153044
119231;153018
119196;153011
119212;153000
119194;152994
119191;152972
119185;152948
119218;152909
119184;152921
119155;152935
119138;152903
119167;152889
119166;152890
119163;152899
119175;152864
119145;152880
119138;152906
119142;152886
119154;152854
119158;152878
119179;152925
119182;152932
119167;152968
119142;152955
119173;152964
119194;152944
119186;152914
119185;152963
119183;152963
119176;152951
119165;152981
119185;152966
119213;152934
119174;152957
119152;152994
119181;153010
119199;153014
119190;153020
119191;153020
119217;153014
119214;153037
119185;153070
119168;153065
119203;153079
119217;153093
119215;153111
119236;153092
119218;153111
119203;153138
119217;153144
119220;153102
119237;153127
119252;153180
119248;153176
119228;153199
119221;153231
119253;153192
119252;153189
119240;153176
119248;153221
119248;153232
119251;153264
119231;153249
119254;153268
119284;153245
119264;153256
119218;153302
119236;153332
119270;153302
119277;153329
119287;153322
119304;153323
119266;153329
119268;153375
119230;153339
119284;153337
119290;153352
119304;153398
119306;153396
119312;153422
119270;153418
119299;153427
119299;153375
119300;153381
119295;153382
119296;153388
119253;153342
119236;153309
119262;153254
119258;153214
119212;153183
119190;153194
119200;153151
119179;153150
119186;153117
119198;153133
119192;153101
119198;153131
119130;153128
119159;153133
119180;153071
119184;153122
119180;153092
119212;153121
119166;153118
119155;153143
119171;153121
119186;153116
119184;153089
119208;153181
119207;153150
119197;153202
119169;153200
119191;153183
119222;153132
119188;153138
119178;153175
119198;153203
119167;153180
119184;153178
119203;153163
119212;153173
119181;153163
119181;153211
119184;153211
119199;153228
119188;153204
119221;153228
119215;153205
119208;153244
119171;153270
119171;153268
119212;153203
119218;153280
119220;153274
119225;153312
119210;153311
119196;153309
119207;153294
119244;153282
119231;153265
119242;153353
119215;153315
119224;153378
119204;153349
119241;153353
119263;153313
119254;153380
119204;153366
119233;153406
119218;153390
119234;153393
119244;153398
119270;153383
119235;153416
119229;153458
119220;153423
119264;153456
119257;153411
119274;153477
119264;153450
119273;153493
119236;153509
119262;153505
119257;153440
119280;153469
119270;153506
119288;153531
119255;153518
119247;153531
119242;153480
119270;153429
119243;153376
119211;153421
119194;153349
119207;153334
119172;153287
119194;153279
119180;153203
119171;153249
119109;153218
119142;153243
119150;153166
119165;153216
119150;153192
119173;153196
119139;153209
119145;153228
119124;153180
119164;153159
119146;153174
119160;153204
119163;153198
119164;153228
119140;153265
119195;153233
119186;153210
119193;153207
119162;153276
119178;153268
119173;153264
119163;153253
119164;153250
119204;153225
119160;153246
119147;153267
119112;153259
119195;153281
119154;153273
119205;153279
119175;153293
119196;153291
119162;153348
119189;153335
119180;153305
119204;153334
119211;153341
119221;153372
119190;153389
119186;153408
119199;153393
119234;153370
119223;153382
119233;153440
119231;153450
119234;153461
119216;153471
119227;153486
119263;153452
119249;153463
119192;153517
119229;153502
119249;153522
119246;153517
119260;153548
119264;153531
119263;153545
119231;153590
119247;153582
119275;153572
119286;153588
119287;153589
119284;153603
119284;153620
119252;153659
119286;153664
119301;153622
119306;153634
119316;153685
119303;153712
119317;153717
119282;153729
119321;153704
119328;153700
119303;153641
119301;153659
119286;153628
119269;153599
119243;153574
119241;153513
119276;153467
119244;153469
119195;153450
119203;153455
119212;153442
119207;153419
119198;153396
119239;153377
119187;153404
119173;153423
119171;153383
119203;153372
119194;153381
119205;153400
119212;153377
119190;153382
119165;153398
119174;153410
119193;153399
119198;153382
119211;153417
119191;153430
119191;153414
119178;153446
119201;153423
119211;153397
119206;153382
119199;153422
119184;153416
119191;153430
119187;153428
119221;153430
119231;153385
119196;153417
119162;153452
119188;153473
119216;153476
119205;153483
119220;153479
119244;153492
119223;153473
119177;153530
119167;153518
119243;153482
119220;153512
119229;153525
119218;153557
119224;153559
119202;153569
119225;153545
119246;153535
119236;153528
119230;153576
119235;153597
119240;153595
119221;153598
119234;153581
119255;153576
119237;153569
119220;153611
119239;153626
119241;153624
119241;153628
119280;153632
119271;153603
119234;153645
119220;153687
119209;153653
119256;153659
119267;153654
119279;153670
119266;153685
119240;153693
119238;153678
119219;153637
119233;153579
119206;153550
119194;153525
119195;153470
119163;153458
119145;153434
119154;153400
119165;153357
119133;153328
119144;153349
119118;153345
119130;153338
119105;153314
119129;153295
119144;153268
119124;153288
119088;153293
119109;153293
119088;153277
119105;153283
119136;153274
119139;153268
119123;153289
119082;153348
119100;153324
119113;153291
119142;153347
119150;153339
119130;153323
119126;153354
119106;153362
119115;153352
119147;153312
119124;153325
119147;153346
119140;153364
119126;153347
119123;153374
119140;153395
119163;153365
119153;153381
119141;153394
119143;153410
119158;153431
119139;153428
119172;153454
119184;153434
119168;153453
119155;153495
119160;153492
119170;153501
119185;153470
119197;153502
119207;153498
119164;153527
119154;153549
119167;153516
119190;153502
119181;153470
119208;153557
119190;153554
119188;153594
119172;153587
119196;153577
119214;153546
119208;153546
119185;153581
119196;153612
119195;153606
119198;153630
119198;153605
119243;153602
119210;153619
119190;153645
119182;153661
119208;153635
119217;153661
119217;153642
119215;153601
119194;153572
119161;153548
119137;153531
119141;153423
119136;153396
119135;153376
119117;153383
119098;153344
119071;153362
119100;153279
119105;153257
119071;153216
119074;153267
119070;153229
119063;153281
119035;153211
119056;153225
119051;153176
119052;153195
119030;153179
119015;153222
119047;153206
119060;153246
119074;153224
119089;153247
119048;153243
119028;153284
119032;153247
119059;153216
119026;153221
119072;153261
119059;153230
119057;153276
119016;153234
119042;153239
119036;153220
119069;153215
119035;153240
119064;153280
119043;153276
119038;153303
119058;153278
119092;153261
119060;153260
119032;153345
119033;153300
119073;153348
119071;153306
119090;153344
119082;153293
119062;153357
119041;153355
119055;153354
119074;153291
119101;153353
119084;153367
119091;153375
119054;153396
119070;153395
119060;153382
119100;153378
119080;153343
119092;153414
119089;153415
119103;153440
119066;153417
119113;153464
119096;153398
119111;153471
119055;153457
119062;153496
119105;153462
119115;153523
119117;153489
119140;153500
119095;153510
119093;153572
119067;153481
119123;153478
119098;153424
119097;153448
119052;153396
119078;153381
119003;153310
119022;153286
119023;153188
119013;153152
118965;153133
118981;153157
118935;153096
118962;153093
118944;153039
118972;153021
118938;153016
118923;153034
118895;152999
118914;152970
118893;152960
118920;152966
118922;152922
118924;152944
118872;152973
118883;152951
118900;152930
118928;152939
118915;152989
118924;152982
118894;152983
118911;152992
118918;152966
118928;152952
118898;152949
118919;152972
118912;152980
118913;152984
118895;152977
118916;152981
118927;152958
118933;152999
118897;152990
118893;153004
118921;152997
118934;153038
118924;153027
118955;153022
118909;153041
118908;153074
118903;153053
118931;153035
118926;153040
118937;153098
118927;153090
118928;153109
118905;153109
118933;153089
118957;153103
118941;153086
118940;153128
118957;153151
118941;153135
118946;153170
118959;153144
118994;153139
118941;153187
118927;153189
118936;153189
118968;153187
118973;153198
118992;153218
118995;153227
118975;153225
118963;153273
118952;153274
119006;153230
118985;153252
118998;153291
119014;153303
119010;153312
118981;153348
118992;153320
119029;153312
119002;153295
119002;153306
118979;153283
118968;153248
118939;153194
118949;153153
118950;153079
118919;153061
118875;153043
118848;152982
118870;152971
118864;152925
118868;152908
118869;152880
118835;152875
118804;152878
118789;152840
118835;152787
118824;152775
118817;152814
118804;152774
118798;152802
118765;152795
118810;152759
118805;152721
118804;152756
118803;152794
118793;152793
118803;152802
118784;152793
118800;152795
118828;152759
118803;152789
118803;152802
118779;152797
118801;152760
118802;152771
118815;152803
118815;152757
118781;152814
118761;152818
118786;152818
118800;152786
118812;152773
118801;152833
118816;152849
118803;152860
118782;152882
118812;152854
118846;152841
118822;152850
118786;152890
118815;152893
118806;152910
118815;152916
118828;152920
118850;152905
118828;152927
118792;152923
118792;152925
118827;152941
118826;152943
118854;152950
118840;152946
118832;152968
118813;153013
118825;152986
118841;152944
118842;152950
118844;152985
118860;152997
118855;153034
118827;153032
118854;153021
118878;153020
118857;153020
118819;153035
118839;153059
118864;153080
118848;153084
118863;153091
118888;153046
118858;153072
118814;153122
118810;153059
118830;153018
118828;152978
118816;152930
118806;152871
118776;152838
118734;152812
118741;152747
118732;152690
118723;152667
118723;152680
118710;152673
118688;152640
118665;152631
118702;152628
118712;152534
118672;152538
118631;152545
118664;152544
118664;152558
118666;152545
118652;152510
118671;152525
118652;152518
118618;152569
118626;152556
118655;152546
118648;152529
118667;152560
118674;152552
118649;152558
118636;152583
118646;152565
118636;152515
118660;152510
118649;152564
118644;152554
118652;152550
118631;152574
118662;152585
118677;152536
118669;152577
118645;152602
118660;152607
118672;152644
118661;152630
118693;152627
118691;152598
118687;152643
118649;152665
118649;152659
118694;152620
118700;152672
118698;152671
118694;152698
118689;152699
118645;152741
118674;152705
118703;152676
118687;152675
118694;152726
118688;152754
118701;152760
118693;152764
118712;152762
118749;152736
118704;152749
118676;152784
118687;152803
118712;152803
118727;152835
118730;152802
118739;152812
118715;152827
118728;152879
118691;152857
118730;152843
118738;152860
118744;152893
118767;152887
118739;152934
118707;152907
118761;152937
118758;152867
118747;152891
118736;152873
118738;152912
118713;152827
118703;152805
118687;152723
118675;152674
118640;152638
118617;152650
118598;152577
118622;152558
118594;152512
118609;152524
118612;152452
118571;152477
118553;152465
118541;152442
118563;152369
118564;152409
118566;152375
118562;152417
118529;152386
118532;152385
118568;152344
118570;152363
118553;152327
118580;152395
118559;152389
118567;152420
118537;152410
118579;152436
118567;152352
118564;152411
118508;152396
118523;152435
118553;152382
118563;152421
118548;152402
118581;152400
118556;152407
118535;152452
118533;152427
118571;152425
118549;152400
118572;152478
118549;152458
118582;152513
118547;152483
118599;152511
118582;152447
118593;152498
118558;152496
118591;152541
118563;152537
118590;152569
118572;152536
118619;152552
118589;152564
118582;152591
118558;152581
118618;152595
118586;152585
118651;152634
118615;152605
118619;152645
118581;152657
118616;152663
118619;152610
118638;152625
118623;152660
118632;152685
118623;152694
118616;152725
118627;152689
118671;152706
118630;152681
118626;152766
118632;152744
118670;152788
118645;152768
118680;152776
118688;152738
118675;152806
118633;152826
118653;152824
118678;152822
118688;152852
118685;152844
118687;152814
118651;152784
118642;152779
118620;152738
118633;152649
118593;152589
118600;152589
118571;152554
118583;152529
118545;152516
118566;152470
118575;152404
118579;152436
118509;152415
118550;152416
118530;152419
118554;152378
118522;152386
118545;152349
118510;152366
118491;152402
118483;152352
118539;152335
118510;152343
118540;152390
118524;152375
118541;152394
118496;152422
118533;152440
118525;152384
118536;152390
118534;152438
118550;152427
118531;152425
118528;152444
118534;152430
118580;152404
118532;152420
118507;152446
118531;152476
118541;152479
118563;152485
118573;152499
118577;152471
118557;152510
118521;152558
118563;152549
118585;152510
118577;152536
118607;152558
118577;152559
118575;152588
118548;152606
118575;152587
118599;152562
118596;152561
118605;152626
118595;152649
118613;152657
118579;152649
118602;152643
118626;152622
118628;152657
118585;152690
118625;152677
118635;152706
118637;152714
118656;152708
118647;152701
118631;152735
118611;152774
118603;152773
118654;152734
118663;152763
118674;152818
118669;152785
118672;152816
118649;152845
118672;152830
118693;152793
118694;152817
118683;152884
118693;152876
118687;152898
118669;152886
118700;152891
118722;152865
118703;152877
118656;152906
118641;152856
118667;152813
118636;152761
118640;152715
118627;152645
118600;152642
118564;152635
118575;152588
118572;152501
118569;152541
118580;152531
118578;152543
118573;152541
118536;152533
118555;152495
118573;152458
118555;152451
118547;152488
118550;152499
118562;152514
118543;152503
118556;152491
118579;152492
118572;152527
118542;152541
118542;152548
118579;152536
118581;152557
118592;152556
118598;152521
118580;152549
118559;152576
118550;152548
118579;152511
118567;152502
118605;152554
118581;152567
118578;152583
118558;152607
118579;152587
118605;152580
118590;152580
118554;152615
118576;152640
118604;152658
118573;152646
118587;152638
118625;152618
118598;152645
118581;152701
118571;152699
118628;152666
118618;152687
118642;152717
118644;152703
118616;152713
118617;152758
118614;152753
118642;152703
118640;152742
118664;152787
118649;152788
118639;152783
118628;152819
118668;152815
118679;152776
118654;152825
118639;152827
118672;152833
118687;152853
118691;152853
118681;152868
118702;152847
118681;152877
118653;152924
118656;152914
118704;152899
118699;152916
118703;152939
118710;152938
118690;152970
118692;152958
118676;152956
118706;152907
118691;152885
118692;152900
118662;152841
118649;152804
118626;152770
118625;152721
118643;152640
118608;152638
118576;152630
118578;152615
118581;152621
118585;152593
118579;152573
118597;152545
118563;152540
118555;152571
118539;152556
118574;152494
118561;152537
118562;152519
118561;152543
118557;152534
118534;152573
118567;152536
118580;152526
118585;152544
118559;152600
118578;152586
118584;152612
118575;152602
118588;152585
118604;152546
118585;152581
118562;152597
118554;152590
118579;152609
118595;152614
118603;152595
118616;152617
118589;152625
118568;152671
118567;152643
118609;152620
118619;152641
118599;152694
118607;152685
118605;152725
118586;152703
118619;152709
118627;152690
118625;152714
118616;152721
118630;152752
118633;152745
118612;152782
118620;152762
118682;152755
118641;152781
118625;152826
118625;152792
118662;152819
118646;152801
118682;152847
118690;152810
118672;152855
118630;152856
118680;152875
118677;152832
118677;152875
118698;152898
118700;152939
118692;152914
118679;152946
118697;152925
118722;152912
118702;152932
118695;152972
118696;152951
118713;152987
118708;152971
118725;153007
118721;152958
118735;152994
118674;152996
118703;152987
118703;152929
118689;152915
118666;152841
118673;152833
118638;152772
118618;152771
118597;152702
118635;152658
118591;152616
118604;152663
118599;152620
118583;152617
118556;152592
118577;152616
118607;152550
118600;152559
118559;152557
118563;152580
118554;152559
118582;152557
118567;152539
118611;152565
118578;152557
118557;152612
118542;152575
118607;152586
118557;152580
118602;152625
118568;152597
118583;152636
118561;152623
118576;152633
118583;152568
118603;152552
118581;152621
118586;152625
118584;152624
118589;152654
118582;152642
118612;152617
118588;152602
118569;152655
118587;152658
118612;152694
118588;152687
118627;152701
118617;152679
118631;152732
118575;152734
118598;152730
118623;152703
118644;152738
118627;152744
118642;152785
118626;152771
118629;152815
118624;152787
118676;152763
118647;152779
118659;152843
118662;152833
118675;152864
118633;152850
118688;152858
118677;152841
118674;152851
118643;152902
118663;152892
118669;152915
118692;152936
118703;152919
118731;152930
118682;152957
118687;152994
118680;152967
118714;152936
118704;152974
118728;153023
118743;153027
118735;153056
118697;153070
118750;153042
118763;153006
118739;153013
118705;153030
118717;152992
118703;152947
118687;152889
118666;152849
118678;152754
118652;152748
118622;152743
118613;152706
118626;152690
118595;152681
118593;152656
118618;152641
118598;152648
118566;152666
118585;152648
118594;152604
118602;152584
118603;152616
118602;152621
118598;152632
118576;152652
118600;152648
118634;152620
118588;152600
118610;152672
118619;152661
118608;152685
118599;152674
118608;152671
118637;152651
118613;152653
118596;152695
118589;152704
118622;152700
118623;152708
118636;152706
118661;152703
118635;152709
118606;152748
118623;152735
118661;152722
118639;152755
118661;152769
118641;152777
118640;152801
118604;152814
118658;152811
118663;152761
118658;152781
118660;152814
118667;152844
118673;152843
118653;152837
118688;152856
118696;152813
118680;152826
118653;152876
118660;152871
118673;152894
118671;152863
118691;152882
118698;152863
118689;152907
118654;152937
118660;152926
118697;152886
118691;152911
118704;152917
118717;152943
118685;152931
118688;152960
118698;152961
118710;152954
118715;152949
118711;153002
118714;153019
118722;153009
118708;153006
118729;152980
118735;152910
118694;152913
118655;152902
118618;152847
118657;152817
118642;152760
118644;152728
118646;152684
118616;152673
118568;152700
118572;152675
118599;152618
118599;152592
118586;152643
118593;152615
118587;152620
118563;152612
118604;152611
118587;152570
118592;152577
118599;152624
118611;152640
118594;152656
118597;152681
118609;152665
118638;152642
118610;152641
118585;152671
118592;152669
118605;152666
118598;152667
118606;152662
118624;152647
118583;152672
118564;152686
118575;152674
118595;152643
118613;152665
118624;152694
118618;152693
118617;152714
118620;152738
118634;152721
118637;152705
118625;152724
118614;152783
118636;152761
118626;152756
118616;152772
118640;152776
118667;152768
118636;152779
118619;152813
118607;152817
118641;152818
118641;152800
118653;152808
118666;152796
118637;152831
118624;152848
118626;152841
118657;152816
118644;152813
118663;152857
118671;152858
118655;152875
118638;152884
118662;152874
118685;152883
118683;152883
118659;152924
118660;152940
118679;152963
118668;152935
118689;152952
118702;152922
118674;152950
118634;152928
118633;152887
118650;152818
118625;152806
118625;152763
118606;152711
118583;152681
118575;152676
118560;152606
118558;152555
118563;152539
118544;152569
118559;152557
118538;152505
118521;152523
118516;152505
118541;152438
118525;152439
118481;152468
118515;152490
118507;152478
118509;152479
118513;152474
118538;152455
118523;152499
118494;152520
118484;152505
118533;152496
118533;152509
118551;152524
118530;152499
118523;152505
118494;152519
118508;152509
118533;152450
118520;152486
118520;152485
118544;152516
118522;152511
118511;152538
118539;152503
118565;152500
118527;152501
118534;152569
118536;152536
118521;152586
118537;152536
118549;152572
118563;152541
118550;152590
118497;152618
118518;152607
118554;152555
118553;152603
118566;152593
118565;152623
118543;152632
118528;152669
118523;152636
118594;152623
118567;152594
118565;152655
118552;152631
118560;152685
118542;152651
118566;152673
118587;152621
118582;152667
118547;152672
118545;152693
118568;152682
118576;152719
118566;152689
118605;152697
118569;152706
118564;152771
118555;152733
118599;152732
118575;152716
118609;152773
118586;152733
118572;152755
118524;152692
118536;152655
118529;152538
118523;152514
118483;152475
118484;152463
118453;152394
118439;152380
118442;152311
118459;152280
118417;152225
118396;152268
118367;152212
118393;152229
118381;152191
118415;152195
118389;152139
118383;152139
118329;152144
118329;152132
118339;152042
118368;152112
118354;152074
118367;152125
118363;152124
118337;152163
118355;152114
118370;152116
118342;152065
118364;152138
118333;152110
118373;152143
118332;152118
118358;152112
118362;152047
118363;152107
118311;152100
118320;152118
118331;152072
118351;152127
118347;152087
118379;152126
118331;152120
118334;152168
118315;152134
118376;152148
118360;152105
118380;152177
118355;152145
118370;152199
118322;152185
118369;152181
118350;152152
118381;152173
118341;152191
118371;152216
118355;152215
118361;152226
118372;152215
118396;152208
118353;152208
118379;152234
118337;152244
118388;152229
118370;152241
118384;152245
118404;152243
118396;152270
118358;152299
118369;152278
118366;152252
118399;152254
118398;152300
118413;152317
118386;152320
118377;152339
118402;152320
118434;152306
118402;152326
118412;152362
118406;152379
118423;152399
118410;152399
118449;152400
118447;152378
118426;152409
118392;152393
118399;152374
118406;152323
118402;152290
118371;152229
118365;152176
118338;152121
118290;152094
118286;152035
118289;151963
118277;151914
118273;151929
118267;151917
118246;151884
118206;151886
118224;151855
118272;151773
118232;151782
118194;151780
118211;151772
118193;151767
118201;151758
118201;151737
118197;151722
118191;151729
118166;151761
118189;151757
118207;151756
118203;151752
118215;151770
118214;151765
118215;151778
118189;151800
118192;151783
118200;151738
118202;151750
118218;151787
118210;151782
118212;151782
118197;151800
118208;151797
118255;151748
118225;151796
118185;151834
118195;151838
118233;151864
118221;151843
118224;151869
