r_channel;ir_channel
127765;164073
127703;163937
127620;163787
127579;163616
127532;163486
127482;163343
127491;163261
127465;163176
127429;163121
127402;163073
127367;163044
127389;162982
127377;162980
127383;162939
127389;162947
127368;162965
127342;162990
127348;162941
127375;162912
127365;162883
127369;162940
127363;162933
127359;162965
127362;162968
127400;163006
127418;163041
127435;163061
127427;163149
127438;163196
127435;163185
127431;163199
127453;163176
127478;163186
127462;163215
127438;163268
127460;163257
127494;163273
127492;163259
127506;163314
127517;163281
127501;163355
127490;163369
127509;163399
127542;163387
127571;163416
127597;163507
127589;163572
127586;163595
127583;163628
127602;163587
127646;163615
127614;163632
127597;163692
127631;163698
127650;163762
127663;163724
127640;163771
127653;163733
127641;163775
127638;163795
127629;163814
127668;163786
127687;163840
127693;163861
127694;163925
127696;163911
127669;163946
127690;163903
127714;163917
127713;163919
127724;163999
127732;164037
127749;164064
127734;164059
127743;164031
127722;163886
127631;163752
127543;163561
127482;163446
127466;163302
127443;163205
127434;163113
127426;163053
127384;162985
127339;162958
127314;162894
127343;162831
127325;162790
127333;162795
127308;162764
127281;162772
127262;162726
127278;162726
127290;162665
127271;162661
127264;162660
127286;162687
127273;162692
127259;162698
127290;162703
127326;162733
127330;162772
127323;162884
127328;162860
127375;162904
127359;162871
127388;162901
127345;162832
127332;162874
127311;162877
127290;162904
127336;162848
127358;162911
127374;162928
127385;162994
127370;163013
127399;163072
127411;163022
127444;163082
127432;163081
127441;163172
127453;163199
127463;163269
127449;163228
127480;163266
127498;163246
127502;163328
127479;163339
127509;163394
127518;163409
127578;163458
127549;163472
127588;163550
127575;163557
127575;163637
127589;163623
127614;163640
127619;163638
127654;163732
127662;163739
127684;163831
127652;163846
127701;163884
127721;163863
127717;163937
127704;163978
127735;164050
127770;164116
127802;164173
127819;164218
127853;164261
127825;164287
127810;164325
127773;164232
127754;164075
127671;163861
127614;163649
127540;163499
127516;163357
127471;163261
127449;163193
127431;163061
127421;162998
127387;162967
127373;162951
127371;162916
127372;162902
127395;162907
127401;162901
127380;162878
127354;162898
127339;162876
127378;162863
127347;162830
127382;162840
127373;162829
127368;162875
127341;162899
127374;162947
127404;162952
127435;162996
127427;163039
127432;163072
127427;163074
127410;163054
127419;163061
127444;163020
127433;162988
127437;163073
127425;163078
127440;163134
127434;163118
127479;163148
127487;163160
127486;163166
127448;163210
127486;163256
127504;163307
127546;163332
127566;163370
127582;163417
127547;163417
127537;163478
127529;163440
127573;163429
127572;163433
127607;163525
127619;163571
127628;163630
127619;163670
127665;163715
127690;163717
127693;163724
127697;163810
127694;163843
127690;163845
127717;163863
127723;163910
127765;163911
127770;163969
127764;164044
127780;164078
127797;164096
127796;164066
127815;164091
127823;164116
127817;164173
127814;164253
127837;164284
127884;164299
127897;164353
127929;164426
127914;164456
127911;164479
127877;164424
127872;164317
127812;164078
127717;163831
127644;163718
127604;163568
127561;163432
127515;163310
127524;163227
127536;163153
127483;163124
127449;163110
127431;163099
127469;163085
127463;163047
127445;163024
127453;163006
127424;162991
127419;163042
127423;163007
127443;162979
127456;163015
127458;163066
127472;163110
127460;163135
127456;163139
127486;163173
127509;163166
127534;163204
127534;163249
127531;163282
127543;163300
127529;163288
127542;163266
127569;163244
127530;163281
127503;163318
127494;163290
127539;163313
127568;163321
127560;163348
127575;163375
127583;163445
127552;163471
127564;163463
127589;163442
127582;163458
127601;163509
127622;163567
127635;163627
127652;163659
127686;163730
127734;163749
127701;163774
127694;163836
127711;163833
127706;163839
127703;163833
127719;163817
127735;163840
127735;163884
127744;163930
127731;163991
127767;164002
127793;164026
127782;164036
127795;164042
127786;164058
127751;164088
127783;164072
127823;164110
127834;164156
127862;164249
127872;164320
127879;164357
127888;164389
127906;164407
127928;164416
127923;164470
127906;164468
127902;164515
127898;164484
127873;164398
127817;164207
127748;163943
127648;163760
127584;163598
127538;163450
127528;163324
127495;163235
127467;163184
127460;163117
127444;163079
127402;163049
127406;163018
127416;162960
127403;162942
127407;162960
127402;162987
127396;163000
127403;162966
127409;162967
127430;162936
127406;162951
127387;163004
127411;163049
127453;163063
127454;163095
127487;163126
127490;163150
127485;163207
127479;163221
127473;163229
127489;163173
127517;163161
127503;163202
127492;163211
127484;163187
127464;163209
127482;163208
127528;163201
127501;163228
127504;163279
127530;163305
127518;163355
127542;163342
127551;163384
127577;163408
127584;163452
127564;163509
127545;163501
127597;163495
127620;163542
127615;163569
127617;163604
127622;163618
127598;163625
127624;163629
127651;163616
127634;163620
127621;163647
127625;163663
127624;163664
127627;163678
127645;163711
127661;163700
127673;163757
127636;163785
127629;163776
127649;163760
127652;163752
127630;163754
127653;163738
127620;163756
127633;163791
127666;163829
127699;163853
127747;163934
127753;164006
127755;164051
127751;164057
127743;164081
127767;164071
127791;164043
127772;164068
127743;164142
127771;164177
127802;164219
127816;164193
127815;164160
127730;163961
127639;163753
127544;163577
127466;163369
127460;163224
127427;163132
127430;163031
127398;162980
127371;162919
127337;162889
127330;162839
127354;162783
127318;162730
127313;162720
127288;162706
127273;162690
127266;162663
127293;162646
127303;162623
127291;162629
127271;162627
127259;162646
127266;162625
127257;162642
127282;162632
127296;162632
127287;162693
127273;162760
127272;162743
127322;162759
127314;162757
127331;162784
127321;162768
127302;162765
127270;162767
127282;162777
127307;162731
127323;162765
127320;162809
127354;162868
127341;162878
127342;162893
127368;162887
127386;162949
127400;162938
127380;163039
127384;163051
127426;163092
127441;163123
127451;163156
127462;163149
127449;163186
127433;163216
127436;163238
127483;163198
127490;163267
127499;163289
127514;163367
127499;163368
127500;163416
127534;163407
127543;163421
127549;163411
127556;163529
127557;163541
127593;163602
127595;163613
127617;163673
127656;163672
127657;163734
127624;163773
127633;163805
127684;163793
127698;163839
127709;163849
127741;163919
127721;163930
127708;164002
127715;163985
127759;164025
127758;164027
127775;164133
127779;164126
127796;164187
127786;164198
127811;164267
127851;164196
127796;164166
127691;163983
127617;163792
127561;163534
127507;163355
127463;163185
127437;163088
127391;163017
127377;163004
127359;162924
127391;162881
127363;162820
127358;162856
127299;162779
127305;162751
127259;162679
127257;162647
127259;162556
127246;162571
127244;162584
127260;162606
127246;162631
127258;162639
127265;162629
127320;162662
127292;162640
127270;162721
127289;162738
127329;162781
127311;162779
127360;162831
127366;162824
127359;162861
127324;162885
127338;162913
127366;162847
127349;162886
127372;162903
127396;162984
127385;162983
127382;163040
127421;163031
127445;163054
127447;163089
127447;163171
127472;163187
127480;163258
127486;163229
127527;163301
127528;163305
127528;163369
127506;163398
127499;163430
127545;163365
127556;163466
127568;163465
127572;163549
127592;163551
127600;163625
127610;163619
127646;163652
127631;163648
127643;163725
127635;163736
127643;163765
127643;163750
127683;163818
127723;163797
127707;163852
127660;163902
127690;163943
127710;163931
127728;163946
127735;163938
127731;163957
127733;163985
127717;164064
127712;164055
127780;164087
127776;164106
127790;164192
127783;164222
127826;164258
127778;164290
127824;164277
127835;164279
127813;164222
127752;164125
127683;163920
127614;163706
127559;163509
127523;163374
127491;163244
127451;163172
127433;163124
127372;163084
127444;163045
127405;163024
127425;163028
127421;162978
127389;163004
127344;162989
127371;162957
127386;162893
127384;162909
127390;162923
127398;162962
127372;162969
127403;162979
127406;163035
127433;163013
127418;163092
127428;163134
127413;163148
127466;163190
127464;163169
127488;163186
127473;163177
127464;163199
127442;163227
127453;163220
127504;163209
127503;163255
127510;163291
127517;163348
127532;163382
127541;163393
127574;163439
127595;163455
127606;163460
127607;163571
127615;163621
127660;163677
127651;163716
127665;163740
127713;163773
127709;163838
127674;163878
127672;163918
127728;163920
127762;163976
127765;164023
127784;164092
127802;164147
127790;164213
127825;164240
127845;164220
127832;164231
127856;164287
127853;164313
127854;164318
127823;164330
127875;164344
127905;164355
127887;164384
127896;164431
127902;164462
127888;164469
127910;164480
127927;164508
127944;164505
127937;164557
127904;164633
127919;164639
127970;164644
127954;164672
127981;164714
127983;164686
127945;164623
127864;164468
127762;164193
127715;163890
127661;163709
127603;163627
127576;163505
127530;163454
127506;163360
127523;163298
127534;163254
127499;163240
127460;163239
127453;163226
127477;163219
127479;163207
127494;163203
127511;163226
127492;163250
127476;163272
127488;163273
127509;163257
127529;163295
127525;163329
127555;163398
127550;163451
127566;163505
127613;163549
127636;163549
127619;163594
127598;163618
127616;163654
127625;163644
127653;163650
127657;163670
127668;163674
127658;163698
127652;163725
127637;163739
127685;163715
127699;163755
127722;163807
127718;163876
127736;163931
127742;163993
127743;164031
127794;164059
127809;164075
127805;164152
127811;164172
127828;164200
127816;164216
127849;164226
127868;164251
127846;164299
127838;164330
127846;164378
127855;164397
127875;164404
127905;164420
127916;164430
127911;164500
127906;164551
127899;164561
127942;164565
127963;164581
127986;164624
127971;164643
127982;164682
127972;164726
127972;164750
128018;164735
128035;164774
128032;164848
128032;164867
128017;164878
128019;164898
128062;164931
128073;164938
128057;164953
128059;165009
128062;165000
128048;164939
127971;164768
127876;164485
127804;164167
127722;163951
127628;163812
127619;163694
127629;163625
127617;163572
127621;163546
127601;163502
127570;163498
127548;163479
127536;163452
127574;163401
127567;163383
127567;163437
127562;163445
127555;163462
127551;163470
127582;163472
127613;163462
127620;163494
127602;163559
127629;163598
127634;163649
127664;163690
127675;163732
127683;163721
127649;163749
127645;163784
127642;163755
127663;163741
127676;163720
127673;163731
127668;163767
127664;163771
127647;163799
127668;163806
127704;163775
127701;163786
127676;163844
127712;163911
127724;163950
127740;163994
127771;164041
127803;164066
127817;164142
127789;164224
127791;164285
127860;164316
127884;164356
127874;164402
127909;164446
127904;164470
127897;164537
127888;164543
127930;164504
127929;164548
127941;164586
127954;164620
127933;164659
127948;164669
127960;164700
127988;164689
127983;164703
127977;164749
127992;164784
127985;164802
127976;164802
128033;164849
128065;164863
128061;164919
128041;164984
128079;165052
128108;165087
128120;165115
128136;165157
128140;165185
128151;165238
128132;165271
128139;165289
128158;165238
128161;165194
128101;165044
127980;164793
127851;164420
127746;164131
127671;163910
127673;163760
127640;163657
127621;163639
127601;163599
127595;163569
127567;163529
127589;163519
127579;163465
127577;163475
127547;163485
127558;163498
127564;163478
127579;163483
127572;163473
127599;163490
127552;163492
127553;163540
127536;163522
127606;163496
127607;163560
127620;163631
127635;163697
127651;163752
127657;163766
127683;163824
127696;163815
127690;163804
127713;163840
127693;163850
127701;163839
127692;163847
127678;163829
127745;163861
127717;163880
127707;163958
127720;163959
127738;164003
127741;164000
127784;164085
127784;164090
127794;164162
127778;164193
127792;164258
127829;164232
127845;164288
127854;164314
127853;164383
127859;164403
127842;164472
127874;164473
127909;164527
127922;164562
127954;164678
127956;164687
127983;164778
127973;164732
128006;164799
128023;164766
128011;164811
128004;164856
128021;164940
128037;164972
128088;165012
128088;165024
128121;165073
128086;165078
128105;165152
128093;165122
128129;165165
128130;165194
128167;165284
128192;165281
128195;165362
128166;165364
128179;165417
128183;165344
128192;165340
128149;165257
128098;165105
127976;164811
127836;164477
127777;164187
127759;163988
127672;163831
127652;163825
127631;163723
127631;163698
127608;163639
127622;163636
127626;163593
127606;163622
127572;163602
127569;163631
127583;163594
127610;163604
127616;163603
127643;163631
127613;163640
127615;163700
127610;163686
127654;163694
127653;163723
127693;163856
127689;163846
127720;163976
127709;164003
127755;164055
127756;164026
127780;164047
127776;164085
127777;164107
127742;164052
127765;164085
127763;164055
127828;164111
127802;164131
127796;164250
127792;164254
127843;164298
127841;164281
127874;164350
127891;164355
127906;164447
127896;164506
127897;164599
127962;164577
127988;164679
127996;164733
128009;164803
128008;164824
128009;164868
128016;164880
128080;164906
128072;164963
128113;165061
128115;165117
128139;165165
128121;165192
128158;165215
128185;165198
128172;165220
128139;165263
128177;165324
128183;165365
128187;165348
128216;165383
128239;165358
128211;165395
128193;165443
128184;165444
128249;165453
128248;165488
128269;165560
128256;165539
128251;165569
128231;165617
128243;165607
128258;165549
128275;165555
128229;165507
128179;165351
128076;165114
127983;164819
127883;164510
127859;164268
127790;164132
127751;164080
127731;164023
127738;163987
127705;163927
127719;163957
127733;163924
127746;163939
127703;163986
127712;164018
127758;164023
127768;164024
127756;163995
127767;163991
127753;164030
127744;164074
127745;164101
127799;164122
127815;164166
127827;164257
127837;164306
127855;164358
127864;164423
127933;164470
127932;164495
127918;164490
127915;164529
127917;164546
127899;164548
127915;164528
127937;164568
127991;164605
127982;164651
127980;164746
128032;164798
128031;164827
128034;164832
128049;164853
128046;164860
128046;164917
128027;164947
128013;164949
128073;164964
128098;164995
128095;165041
128110;165043
128089;165070
128079;165122
128080;165108
128107;165081
128113;165121
128127;165149
128113;165169
128128;165176
128113;165229
128132;165218
128156;165224
128167;165258
128172;165273
128151;165293
128145;165268
128127;165285
128149;165284
128176;165262
128158;165264
128148;165314
128152;165342
128153;165371
128175;165411
128229;165456
128218;165405
128179;165356
128062;165197
127982;164930
127898;164559
127822;164311
127753;164138
127727;164006
127688;163948
127664;163947
127648;163898
127694;163894
127712;163911
127714;163902
127719;163919
127696;163918
127648;163891
127654;163875
127687;163839
127700;163830
127697;163895
127696;163928
127708;163970
127720;163997
127746;164055
127787;164082
127768;164124
127761;164156
127778;164175
127783;164207
127799;164193
127801;164205
127796;164175
127777;164183
127745;164215
127735;164170
127758;164160
127769;164155
127775;164163
127773;164190
127776;164199
127766;164266
127801;164294
127828;164302
127849;164338
127867;164427
127839;164450
127846;164445
127822;164465
127861;164482
127894;164472
127880;164509
127897;164577
127913;164656
127948;164721
127944;164729
127953;164731
127982;164726
127950;164748
127911;164740
127901;164739
127927;164722
127936;164728
127932;164742
127956;164774
127953;164807
127910;164831
127938;164830
127967;164843
127994;164836
128015;164923
127998;164975
128015;165004
128012;165049
128049;165047
128062;165024
128027;164994
127996;164983
127959;164824
127857;164557
127765;164295
127742;164140
127696;163967
127654;163867
127602;163827
127612;163770
127624;163735
127615;163684
127615;163677
127613;163640
127580;163638
127565;163648
127559;163626
127589;163581
127591;163649
127610;163652
127606;163669
127589;163676
127569;163670
127617;163678
127617;163679
127638;163704
127638;163782
127656;163840
127678;163873
127686;163937
127736;164008
127777;164013
127758;164086
127728;164098
127721;164094
127742;164080
127728;164036
127743;163996
127743;163993
127701;164005
127703;164043
127693;164066
127752;164071
127784;164121
127769;164168
127770;164195
127767;164195
127735;164193
127724;164168
127772;164156
127754;164173
127759;164222
127770;164277
127784;164343
127784;164353
127806;164374
127831;164397
127827;164447
127828;164511
127859;164566
127886;164657
127903;164654
127923;164690
127922;164696
127884;164711
127869;164735
127862;164737
127913;164752
127923;164814
127975;164894
127993;164977
128000;165026
127977;165094
128002;165094
128018;165070
127992;165010
127987;165006
127946;164923
127878;164802
127802;164565
127744;164332
127733;164152
127704;164062
127663;163976
127595;163840
127564;163744
127558;163675
127560;163643
127560;163640
127550;163661
127512;163686
127516;163662
127548;163626
127533;163608
127554;163642
127555;163665
127557;163711
127562;163726
127605;163768
127657;163801
127656;163897
127668;163970
127685;164022
127699;164057
127693;164093
127712;164097
127752;164148
127734;164170
127710;164215
127713;164202
127741;164198
127745;164195
127744;164239
127774;164215
127746;164243
127707;164250
127739;164277
127763;164244
127798;164292
127793;164387
127849;164462
127858;164511
127849;164592
127897;164617
127958;164687
127953;164756
127953;164873
127968;164897
127949;164863
127929;164835
127966;164882
127937;164840
127926;164853
127889;164857
127898;164866
127928;164827
127940;164872
127945;164842
127962;164915
127930;164912
127944;164995
127934;164944
127979;164972
127967;164993
127996;165074
128003;165096
128016;165147
127986;165149
128029;165196
128053;165148
128027;165175
127975;165139
127957;165069
127885;164892
127820;164616
127696;164280
127642;164078
127588;163921
127522;163838
127472;163718
127524;163659
127498;163587
127513;163590
127471;163575
127468;163583
127444;163573
127488;163586
127485;163519
127520;163577
127518;163584
127519;163627
127493;163595
127502;163614
127498;163587
127531;163623
127514;163606
127521;163685
127507;163719
127571;163776
127556;163769
127576;163852
127599;163830
127571;163857
127536;163835
127539;163840
127563;163774
127569;163778
127556;163779
127539;163836
127526;163817
127541;163852
127560;163858
127621;163908
127610;163956
127614;164084
127640;164145
127699;164218
127694;164246
127733;164283
127720;164267
127721;164325
127687;164338
127699;164351
127730;164340
127747;164391
127752;164422
127773;164476
127776;164505
127765;164575
127752;164555
127811;164540
127791;164556
127804;164589
127789;164609
127805;164639
127784;164647
127822;164686
127872;164702
127867;164766
127845;164827
127874;164854
127903;164883
127922;164895
127934;164908
127919;164906
127873;164844
127784;164695
127677;164412
127624;164103
127539;163887
127508;163768
127463;163652
127430;163591
127398;163525
127427;163470
127424;163444
127416;163428
127383;163441
127417;163462
127403;163460
127412;163434
127401;163441
127442;163424
127412;163438
127405;163486
127397;163507
127448;163502
127470;163572
127496;163640
127490;163683
127500;163738
127483;163776
127530;163781
127544;163758
127519;163790
127541;163812
127535;163844
127530;163849
127517;163848
127518;163803
127555;163789
127515;163797
127495;163835
127527;163866
127572;163916
127583;163945
127620;164046
127640;164089
127651;164127
127616;164169
127632;164161
127648;164158
127676;164205
127679;164247
127687;164299
127710;164360
127711;164406
127737;164418
127773;164449
127766;164464
127769;164552
127781;164558
127782;164611
127791;164592
127786;164584
127804;164585
127763;164579
127739;164592
127756;164623
127803;164636
127819;164689
127857;164766
127879;164861
127884;164935
127882;164987
127908;164994
127925;164978
127913;164956
127890;164948
127851;164867
127793;164716
127673;164396
127597;164100
127563;163898
127491;163765
127432;163660
127424;163596
127410;163495
127392;163436
127394;163395
127370;163357
127338;163328
127327;163341
127326;163310
127355;163289
127360;163276
127377;163352
127361;163352
127371;163354
127333;163357
127380;163350
127406;163352
127385;163404
127377;163426
127439;163504
127418;163551
127462;163599
127483;163623
127497;163629
127462;163647
127455;163673
127452;163661
127481;163621
127454;163606
127456;163597
127465;163613
127438;163612
127438;163626
127450;163653
127478;163664
127486;163703
127486;163766
127507;163822
127528;163848
127525;163893
127566;163911
127599;163950
127588;164018
127546;164069
127577;164077
127621;164120
127636;164130
127644;164158
127645;164198
127668;164258
127644;164303
127656;164325
127706;164348
127716;164380
127730;164467
127734;164480
127737;164496
127728;164545
127748;164527
127781;164546
127786;164578
127775;164652
127809;164739
127845;164782
127850;164812
127883;164869
127900;164894
127915;164958
127871;165026
127881;164988
127933;164972
127911;164966
127882;164865
127777;164648
127645;164312
127530;164006
127465;163817
127447;163588
127413;163490
127390;163451
127365;163414
127368;163385
127334;163314
127339;163284
127360;163245
127323;163255
127275;163245
127288;163209
127303;163202
127287;163168
127310;163182
127302;163161
127288;163186
127268;163220
127289;163215
127303;163228
127321;163229
127337;163297
127347;163348
127340;163375
127351;163436
127392;163437
127408;163447
127402;163461
127394;163532
127403;163509
127395;163485
127381;163481
127421;163493
127442;163457
127434;163522
127397;163569
127403;163633
127467;163660
127478;163674
127486;163731
127506;163771
127515;163831
127517;163912
127548;163954
127596;163995
127624;164071
127656;164176
127666;164263
127674;164298
127678;164339
127699;164364
127752;164376
127715;164392
127716;164438
127722;164506
127740;164536
127729;164549
127766;164535
127780;164552
127771;164582
127750;164641
127760;164652
127799;164666
127801;164695
127831;164725
127801;164763
127838;164801
127802;164803
127817;164811
127853;164802
127850;164837
127874;164898
127895;164963
127892;165021
127892;165038
127909;165028
127909;165000
127835;164837
127732;164628
127599;164245
127517;163957
127476;163752
127435;163628
127408;163495
127365;163472
127334;163411
127338;163365
127320;163266
127325;163226
127312;163224
127300;163247
127299;163241
127293;163260
127305;163248
127344;163217
127328;163226
127282;163257
127305;163252
127333;163324
127334;163306
127355;163361
127390;163388
127395;163483
127365;163516
127385;163573
127416;163557
127443;163596
127442;163565
127452;163614
127446;163628
127432;163671
127432;163659
127500;163691
127453;163667
127465;163721
127466;163726
127467;163771
127481;163770
127514;163861
127547;163879
127565;164003
127538;164047
127563;164118
127608;164160
127657;164215
127652;164218
127705;164304
127672;164352
127694;164468
127716;164492
127750;164565
127772;164562
127791;164675
127801;164670
127802;164723
127807;164723
127841;164766
127848;164741
127854;164795
127858;164858
127874;164943
127860;164926
127883;164948
127871;164899
127917;164913
127868;164930
127871;165002
127896;165006
127941;165094
127929;165107
127987;165187
127976;165176
127981;165261
127949;165295
127968;165300
127997;165258
128010;165291
127997;165281
127989;165287
127932;165156
127831;164947
127731;164562
127649;164209
127545;163950
127492;163852
127442;163703
127449;163690
127423;163603
127446;163605
127441;163561
127451;163615
127411;163608
127410;163606
127420;163565
127453;163600
127443;163591
127469;163630
127436;163622
127457;163716
127440;163701
127510;163735
127524;163780
127539;163898
127566;163933
127596;164014
127579;164058
127626;164111
127638;164088
127636;164105
127591;164133
127618;164093
127598;164108
127602;164088
127593;164086
127629;164066
127610;164085
127581;164138
127580;164147
127652;164187
127628;164235
127673;164252
127679;164291
127683;164367
127672;164388
127704;164415
127716;164406
127745;164464
127737;164533
127757;164602
127764;164623
127744;164642
127774;164647
127795;164673
127757;164674
127776;164712
127800;164733
127788;164754
127806;164755
127824;164776
127847;164825
127856;164864
127818;164894
127836;164912
127849;164873
127867;164917
127862;164909
127881;164964
127867;165014
127868;165060
127894;165072
127943;165088
127933;165137
127948;165203
127937;165225
127950;165237
127941;165251
127966;165247
127984;165216
127940;165177
127871;165051
127769;164832
127674;164458
127576;164137
127513;163942
127482;163791
127455;163719
127405;163670
127396;163634
127422;163555
127408;163550
127412;163545
127386;163552
127387;163533
127352;163527
127363;163539
127375;163504
127391;163496
127401;163536
127423;163561
127392;163610
127409;163623
127431;163651
127472;163698
127482;163727
127442;163794
127463;163827
127519;163877
127519;163893
127537;163864
127527;163865
127505;163866
127502;163881
127481;163865
127528;163829
127526;163887
127533;163925
127564;163967
127567;164001
127540;164052
127563;164068
127607;164081
127598;164093
127604;164166
127634;164181
127631;164237
127626;164263
127657;164314
127676;164359
127682;164408
127673;164448
127681;164509
127705;164499
127703;164506
127714;164498
127730;164485
127708;164518
127667;164572
127662;164567
127716;164562
127728;164597
127732;164605
127733;164623
127735;164642
127727;164703
127772;164735
127773;164723
127794;164757
127812;164822
127809;164865
127806;164867
127793;164889
127812;164886
127858;164863
127825;164890
127807;164975
127849;165001
127860;165040
127858;165045
127871;165072
127889;165041
127869;165040
127768;164935
127699;164733
127618;164394
127521;164112
127482;163903
127438;163736
127379;163615
127317;163540
127289;163442
127301;163367
127300;163355
127321;163352
127300;163348
127286;163355
127278;163336
127303;163324
127313;163311
127291;163278
127290;163330
127282;163338
127307;163338
127302;163351
127320;163361
127360;163399
127340;163455
127317;163499
127318;163507
127364;163502
127367;163537
127384;163566
127381;163585
127380;163616
127365;163628
127374;163625
127416;163597
127408;163610
127414;163649
127392;163643
127406;163636
127380;163660
127407;163661
127446;163667
127423;163726
127415;163785
127433;163818
127476;163850
127471;163875
127492;163911
127508;163904
127499;163958
127500;164018
127493;164046
127531;164081
127538;164095
127550;164117
127542;164141
127550;164172
127537;164199
127576;164238
127592;164243
127612;164294
127645;164385
127647;164433
127645;164478
127653;164487
127649;164467
127660;164482
127667;164440
127662;164526
127687;164575
127710;164656
127728;164688
127770;164748
127797;164776
127769;164841
127761;164887
127749;164878
127795;164898
127803;164921
127816;164923
127859;164995
127851;165041
127822;165078
127838;165043
127809;164930
127730;164729
127623;164403
127498;164060
127415;163848
127338;163667
127327;163533
127329;163434
127293;163367
127271;163372
127267;163348
127263;163303
127238;163251
127237;163238
127256;163217
127233;163240
127214;163256
127211;163288
127256;163293
127255;163279
127256;163314
127283;163310
127266;163364
127232;163361
127266;163390
127290;163393
127305;163455
127339;163528
127333;163557
127350;163618
127355;163624
127374;163607
127372;163601
127364;163584
127367;163635
127346;163635
127368;163656
127373;163657
127396;163701
127432;163663
127398;163738
127377;163750
127370;163778
127413;163742
127408;163781
127410;163811
127436;163862
127423;163898
127424;163946
127428;163927
127462;163952
127474;163971
127487;164064
127502;164102
127493;164157
127496;164169
127532;164229
127552;164233
127572;164285
127576;164356
127614;164435
127611;164464
127618;164471
127632;164478
127664;164503
127648;164501
127643;164577
127659;164611
127692;164681
127699;164668
127724;164727
127731;164718
127721;164779
127695;164802
127740;164873
127759;164851
127777;164940
127806;164942
127791;164994
127785;164995
127750;165019
127786;164956
127752;164872
127682;164633
127576;164417
127444;164041
127380;163851
127313;163686
127313;163574
127287;163446
127268;163430
127241;163388
127251;163398
127246;163356
127242;163385
127246;163338
127281;163353
127269;163357
127251;163422
127216;163384
127279;163414
127274;163404
127282;163446
127285;163408
127276;163494
127267;163520
127297;163586
127354;163590
127383;163662
127385;163706
127410;163792
127398;163780
127381;163811
127397;163756
127444;163758
127393;163721
127381;163775
127385;163750
127419;163790
127395;163772
127430;163820
127436;163791
127431;163856
127393;163867
127413;163924
127451;163904
127467;163973
127470;163994
127499;164060
127492;164074
127508;164137
127485;164132
127528;164142
127541;164151
127556;164277
127559;164284
127585;164367
127571;164358
127609;164404
127635;164383
127616;164421
127576;164436
127614;164482
127602;164450
127618;164490
127616;164452
127633;164500
127621;164479
127598;164537
127593;164517
127651;164539
127651;164535
127683;164611
127697;164640
127713;164709
127666;164754
127700;164769
127716;164777
127752;164787
127739;164839
127736;164817
127675;164678
127602;164437
127475;164130
127432;163870
127346;163699
127305;163611
127294;163560
127298;163503
127268;163450
127282;163436
127287;163389
127280;163408
127224;163411
127218;163390
127234;163358
127237;163344
127247;163350
127255;163386
127246;163400
127244;163448
127241;163465
127289;163459
127297;163468
127321;163562
127334;163581
127328;163613
127297;163617
127325;163629
127357;163597
127321;163602
127296;163623
127324;163646
127309;163634
127309;163603
127332;163606
127345;163592
127312;163634
127306;163662
127290;163659
127349;163645
127348;163703
127380;163731
127368;163772
127351;163807
127335;163793
127353;163824
127386;163801
127393;163828
127381;163883
127419;163949
127429;164034
127447;164040
127464;164100
127501;164100
127491;164128
127458;164165
127474;164205
127495;164213
127482;164206
127523;164231
127540;164295
127552;164338
127568;164414
127560;164424
127585;164432
127586;164496
127636;164513
127643;164564
127620;164642
127643;164675
127679;164722
127703;164737
127709;164751
127712;164802
127698;164811
127694;164809
127672;164737
127641;164646
127594;164397
127473;164137
127350;163904
127339;163740
127287;163604
127257;163501
127248;163399
127218;163335
127196;163304
127168;163289
127151;163254
127171;163232
127190;163224
127215;163248
127178;163251
127186;163270
127154;163247
127171;163241
127190;163220
127188;163261
127204;163303
127239;163338
127228;163393
127232;163388
127253;163428
127278;163428
127245;163446
127242;163476
127247;163503
127291;163548
127291;163561
127307;163569
127326;163581
127303;163609
127304;163630
127286;163622
127296;163559
127324;163577
127313;163632
127328;163678
127337;163715
127334;163731
127365;163739
127370;163735
127365;163733
127337;163759
127336;163803
127358;163800
127352;163803
127377;163840
127412;163883
127407;163937
127391;164019
127395;164029
127444;164032
127448;164065
127461;164077
127506;164122
127470;164185
127480;164256
127486;164271
127535;164261
127523;164280
127557;164337
127531;164350
127535;164374
127538;164396
127573;164421
127606;164422
127594;164474
127598;164577
127628;164629
127626;164628
127625;164612
127592;164559
127564;164395
127468;164180
127330;163917
127282;163726
127248;163554
127223;163430
127198;163367
127168;163287
127136;163215
127106;163179
127087;163127
127113;163055
127118;163040
127113;163071
127091;163091
127085;163076
127068;163088
127089;163077
127118;163046
127088;163083
127076;163081
127081;163095
127096;163135
127094;163141
127152;163166
127155;163198
127152;163240
127120;163286
127136;163273
127175;163242
127175;163282
127182;163301
127186;163324
127178;163354
127167;163347
127212;163350
127216;163341
127226;163378
127211;163422
127221;163449
127229;163465
127230;163483
127256;163500
127270;163505
127260;163571
127253;163666
127293;163681
127342;163730
127341;163813
127385;163863
127377;163894
127379;163947
127379;163973
127386;163975
127417;163976
127425;164017
127427;164051
127422;164089
127431;164115
127415;164106
127434;164098
127454;164067
127421;164085
127396;164109
127395;164130
127442;164142
127450;164180
127493;164233
127499;164269
127513;164329
127548;164413
127549;164447
127565;164451
127583;164467
127590;164514
127571;164542
127532;164436
127462;164271
127378;163995
127335;163740
127274;163568
127221;163494
127201;163401
127185;163334
127169;163255
127158;163253
127176;163215
127157;163215
127142;163220
127131;163230
